# tapping with stick on table next to mic
0.00 11
0.11 7
0.23 4
0.34 3
0.45 0
0.56 3
0.68 0
0.79 2
0.90 9
1.02 16
1.13 18
1.24 2
1.35 8
1.47 6
1.58 4
1.69 9
1.81 12
1.92 2
2.03 2
2.14 1
2.26 0
2.37 9
2.48 3
2.60 13
2.71 7
2.82 10
2.93 8
3.05 4
3.16 7
3.27 8
3.39 2
3.50 0
3.61 1
3.72 5
3.84 1
3.95 5
4.06 12
4.18 5
4.29 2
4.40 8
4.51 11
4.63 8
4.74 1
4.85 4
4.97 4
5.08 3
5.19 2
5.30 4
5.42 1
5.53 6
5.64 3
5.76 2
5.87 3
5.98 6
6.09 0
6.21 4
6.32 0
6.43 0
6.55 2
6.66 7
6.77 1
6.88 0
7.00 6
7.11 6
7.22 0
7.34 3
7.45 5
7.56 2
7.67 3
7.79 9
7.90 9
8.01 0
8.13 3
8.24 0
8.35 3
8.46 2
8.58 2
8.69 0
8.80 4
8.92 6
9.03 2
9.14 2
9.25 1
9.37 0
9.48 2
9.59 5
9.71 6
9.82 7
9.93 10
10.04 7
10.16 3
10.27 1
10.38 2
10.50 4
10.61 7
10.72 8
10.83 6
10.95 3
11.06 0
11.17 0
11.29 1
11.40 2
11.51 0
11.62 3
11.74 2
11.85 2
11.96 3
12.08 4
12.19 1
12.30 1
12.41 4
12.53 5
12.64 1
12.75 2
12.87 1
12.98 1
13.09 1
13.20 1
13.32 1
13.43 4
13.54 2
13.66 5
13.77 3
13.88 3
13.99 0
14.11 2
14.22 0
14.33 5
14.45 6
14.56 2
14.67 0
14.78 0
14.90 0
15.01 2
15.12 2
15.24 0
15.35 0
15.46 0
15.57 1
15.69 0
15.80 0
15.91 1
16.03 3
16.14 0
16.25 0
16.36 3
16.48 0
16.59 0
16.70 1
16.82 1
16.93 0
17.04 0
17.15 0
17.27 0
17.38 2
17.49 2
17.61 0
17.72 0
17.83 2
17.94 1
18.06 2
18.17 2
18.28 2
18.40 3
18.51 2
18.62 3
18.73 2
18.85 1
18.96 4
19.07 4
19.19 2
19.30 3
19.41 2
19.52 1
19.64 1
19.75 0
19.86 0
19.98 0
20.09 1
20.20 2
20.31 2
20.43 1
20.54 0
20.65 0
20.77 1
20.88 2
20.99 4
21.10 3
21.22 4
21.33 3
21.44 2
21.56 3
21.67 4
21.78 3
21.89 3
22.01 4
22.12 2
22.23 3
22.35 3
22.46 1
22.57 2
22.68 2
22.80 2
22.91 4
23.02 4
23.14 2
23.25 1
23.36 3
23.47 0
23.59 2
23.70 3
23.81 3
23.93 2
24.04 3
24.15 4
24.26 3
24.38 1
24.49 1
24.60 4
24.72 4
24.83 4
24.94 4
25.05 3
25.17 2
25.28 4
25.39 2
25.51 3
25.62 4
25.73 3
25.84 2
25.96 2
26.07 2
26.18 1
26.30 1
26.41 1
26.52 1
26.63 3
26.75 1
26.86 1
26.97 0
27.09 0
27.20 0
27.31 0
27.42 1
27.54 2
27.65 1
27.76 0
27.88 0
27.99 1
28.10 1
28.21 0
28.33 0
28.44 0
28.55 1
28.67 0
28.78 0
28.89 1
29.00 0
29.12 0
29.23 2
29.34 2
29.46 2
29.57 3
29.68 2
29.79 1
29.91 1
30.02 2
30.13 3
30.25 2
30.36 1
30.47 1
30.58 1
30.70 1
30.81 2
30.92 0
31.04 1
31.15 0
31.26 0
31.37 1
31.49 0
31.60 1
31.71 2
31.83 1
31.94 2
32.05 2
32.16 2
32.28 2
32.39 3
32.50 2
32.62 2
32.73 2
32.84 1
32.95 2
33.07 3
33.18 3
33.29 3
33.41 2
33.52 2
33.63 3
33.74 2
33.86 2
33.97 2
34.08 2
34.20 2
34.31 2
34.42 3
34.53 2
34.65 1
34.76 1
34.87 1
34.99 3
35.10 1
35.21 2
35.32 2
35.44 2
35.55 2
35.66 3
35.78 2
35.89 3
36.00 4
36.11 3
36.23 2
36.34 2
36.45 5
36.57 3
36.68 1
36.79 2
36.90 4
37.02 2
37.13 2
37.24 2
37.36 3
37.47 1
37.58 1
37.69 2
37.81 2
37.92 3
38.03 3
38.15 2
38.26 1
38.37 1
38.48 2
38.60 1
38.71 1
38.82 3
38.94 2
39.05 2
39.16 0
39.27 2
39.39 1
39.50 1
39.61 2
39.73 1
39.84 2
39.95 1
40.06 2
40.18 2
40.29 2
40.40 1
40.52 1
40.63 1
40.74 3
40.85 2
40.97 1
41.08 1
41.19 1
41.31 2
41.42 0
41.53 0
41.64 1
41.76 1
41.87 1
41.98 0
42.10 0
42.21 0
42.32 0
42.43 2
42.55 0
42.66 0
42.77 1
42.89 0
43.00 1
43.11 0
43.22 1
43.34 1
43.45 1
43.56 2
43.68 2
43.79 2
43.90 2
44.01 2
44.13 1
44.24 1
44.35 2
44.47 2
44.58 3
44.69 3
44.80 2
44.92 2
45.03 3
45.14 2
45.26 3
45.37 1
45.48 1
45.59 3
45.71 1
45.82 2
45.93 1
46.05 2
46.16 2
46.27 1
46.38 1
46.50 1
46.61 3
46.72 2
46.84 1
46.95 1
47.06 3
47.17 1
47.29 3
47.40 2
47.51 2
47.63 3
47.74 2
47.85 3
47.96 2
48.08 2
48.19 2
48.30 2
48.42 3
48.53 2
48.64 4
48.75 1
48.87 1
48.98 2
49.09 3
49.21 3
49.32 2
49.43 2
49.54 2
49.66 1
49.77 2
49.88 3
50.00 2
50.11 1
50.22 2
50.33 3
50.45 2
50.56 1
50.67 2
50.79 1
50.90 1
51.01 2
51.12 2
51.24 2
51.35 1
51.46 2
51.58 2
51.69 2
51.80 2
51.91 1
52.03 2
52.14 2
52.25 2
52.37 1
52.48 2
52.59 3
52.70 1
52.82 2
52.93 2
53.04 1
53.16 2
53.27 0
53.38 1
53.49 1
53.61 1
53.72 0
53.83 1
53.95 1
54.06 1
54.17 0
54.28 1
54.40 1
54.51 1
54.62 1
54.74 0
54.85 2
54.96 2
55.07 1
55.19 2
55.30 1
55.41 1
55.53 1
55.64 2
55.75 2
55.86 2
55.98 1
56.09 1
56.20 1
56.32 2
56.43 2
56.54 2
56.65 0
56.77 3
56.88 1
56.99 2
57.11 0
57.22 1
57.33 1
57.44 1
57.56 1
57.67 1
57.78 2
57.90 2
58.01 2
58.12 2
58.23 2
58.35 2
58.46 2
58.57 1
58.69 3
58.80 2
58.91 2
59.02 2
59.14 2
59.25 2
59.36 3
59.48 3
59.59 3
59.70 2
59.81 2
59.93 3
60.04 3
60.15 2
60.27 2
60.38 2
60.49 2
60.60 3
60.72 3
60.83 3
60.94 1
61.06 1
61.17 1
61.28 2
61.39 2
61.51 2
61.62 2
61.73 1
61.85 2
61.96 2
62.07 2
62.18 2
62.30 2
62.41 2
62.52 1
